% Model:              simple_edge.mph
% Version:            COMSOL 5.6.0.401
% Date:               Oct 31 2023, 13:59
% Dimension:          2
% Nodes:              151
% Expressions:        10
% Description:        Electric potential
% Length unit:        nm
% x,y,V (V) @ Vtg=-12,V (V) @ Vtg=-11,V (V) @ Vtg=-10,V (V) @ Vtg=-9,V (V) @ Vtg=-8,V (V) @ Vtg=-7,V (V) @ Vtg=-6,V (V) @ Vtg=-5,V (V) @ Vtg=-4,V (V) @ Vtg=-3
516.0000000000001,0,0.8674097943884265,0.8674107437808787,0.8674116523636541,0.867412596156813,0.8674135364492855,0.8674144740809985,0.8674154112963712,0.8674163104775944,0.8674171073759266,0.8674178141930151
519.9999999999999,0,0.8674112641079302,0.867412078426771,0.8674128577602324,0.8674136672949464,0.8674144738355848,0.8674152781033153,0.8674160820223492,0.867416853326385,0.867417536905776,0.8674181432218312
524.0000000000001,0,0.8674125231878319,0.8674132218048999,0.867413890420808,0.86741458494713,0.8674152769110802,0.8674159669319057,0.867416656659766,0.8674173184125086,0.8674179049093594,0.86741842512203
528,0,0.8674136015805686,0.8674142011095526,0.8674147749024079,0.8674153709308885,0.8674159647650622,0.8674165569367475,0.8674171488615746,0.8674177167834002,0.8674182201265208,0.8674186665877837
532.0000000000001,0,0.867414524940826,0.8674150396339468,0.8674155322399478,0.8674160439352901,0.8674165537502408,0.8674170621416601,0.8674175703245081,0.86741805790403,0.8674184900454334,0.8674188733546875
536,0,0.8674153152254239,0.8674157573144917,0.867416180437447,0.8674166199570581,0.867417057864046,0.8674174945510436,0.8674179310613652,0.8674183498770469,0.8674187210766583,0.8674190503330272
540.0000000000001,0,0.8674159912132983,0.867416371202629,0.8674167348939331,0.8674171126787552,0.8674174890793337,0.86741786443331,0.8674182396372536,0.8674185996338177,0.8674189187042085,0.8674192017234502
543.9999999999999,0,0.8674165689529111,0.8674168958708579,0.8674172087699625,0.8674175337942679,0.8674178576290333,0.8674181805648636,0.8674185033729662,0.867418813098904,0.8674190876156201,0.8674193311165654
548.0000000000001,0,0.8674170621631221,0.8674173437766072,0.8674176133161463,0.8674178933006136,0.867418172261405,0.867418450448942,0.8674187285274519,0.8674189953376704,0.8674192318187053,0.8674194415823568
552,0,0.8674174825620833,0.8674177255607389,0.867417958142632,0.8674181997372781,0.8674184404493709,0.8674186804950599,0.8674189204474159,0.8674191506772871,0.8674193547372506,0.8674195357434707
556.0000000000001,0,0.8674178401480002,0.8674180503024449,0.8674182514492743,0.8674184603906983,0.8674186685694204,0.8674188761724236,0.8674190836952634,0.8674192828102508,0.8674194592929129,0.867419615837938
560,0,0.8674181434313407,0.8674183257300236,0.8674185002159358,0.8674186814632955,0.8674188620494698,0.8674190421366945,0.8674192221547963,0.8674193948798877,0.8674195479728469,0.8674196837709685
564.0000000000001,0,0.8674183996079027,0.8674185583780022,0.8674187103443671,0.8674188681995194,0.8674190254791401,0.867419182324553,0.8674193391100758,0.867419489544162,0.8674196228801853,0.8674197411536129
567.9999999999999,0,0.8674186147429801,0.8674187537543454,0.8674188868092002,0.8674190250200003,0.8674191627271325,0.8674193000543537,0.8674194373293738,0.8674195690436064,0.867419685787779,0.867419789343925
571.9999999999998,0,0.8674187939160068,0.8674189164717837,0.8674190337765423,0.8674191556269149,0.8674192770334229,0.8674193981051899,0.8674195191311135,0.8674196352546809,0.8674197381804115,0.8674198294792961
576,0,0.8674189413467441,0.8674190503623873,0.867419154707445,0.867419263095917,0.8674193710897015,0.8674194787858778,0.8674195864414115,0.867419689736336,0.8674197812916377,0.8674198625046718
580,0,0.8674190606479768,0.8674191587070398,0.8674192525651554,0.8674193500603078,0.8674194472005455,0.8674195440731999,0.8674196409093999,0.8674197338233491,0.8674198161776372,0.8674198892291254
584,0,0.8674191545862232,0.8674192440181091,0.8674193296188115,0.86741941853657,0.8674195071307177,0.8674195954809095,0.8674196837979317,0.8674197685378532,0.8674198436472026,0.8674199102722226
588,0,0.8674192254177511,0.8674193083445985,0.8674193877190546,0.8674194701692951,0.8674195523195208,0.867419634243598,0.8674197161369749,0.8674197947134928,0.867419864359982,0.8674199261392811
591.9999999999999,0,0.8674192751222173,0.8674193534843216,0.8674194284896609,0.8674195064014781,0.8674195840298347,0.8674196614445335,0.8674197388302607,0.8674198130817431,0.8674198788947821,0.8674199372736918
595.9999999999998,0,0.8674193042160441,0.8674193799062454,0.8674194523541859,0.8674195276095038,0.8674196025910491,0.8674196773662471,0.867419752113484,0.8674198238333657,0.867419887402545,0.8674199437910804
600,0,0.8674193146400743,0.867419389372961,0.8674194609046116,0.8674195352081332,0.8674196092413532,0.8674196830708446,0.8674197568727368,0.8674198276855707,0.8674198904507969,0.8674199461262

